Easting,Northing,Elevation
408500,330880,93.9
408920,330880,72.0
409340,330880,49.4
409760,330880,27.0
410180,330880,5.2
410600,330880,0
411020,330880,0
411440,330880,0
411860,330880,0
412280,330880,0
412700,330880,0
413120,330880,0
413540,330880,0
413960,330880,0
414380,330880,0
414800,330880,0
415220,330880,0
415640,330880,0
416060,330880,0
416480,330880,0
416900,330880,0
417320,330880,3.5
417740,330880,10.7
418160,330880,16.0
418580,330880,19.0
419000,330880,19.9
419420,330880,18.7
419840,330880,15.7
420260,330880,11.3
420680,330880,5.9
421100,330880,0.0
421520,330880,0
421940,330880,0
422360,330880,0
422780,330880,0
423200,330880,0
423620,330880,0
424040,330880,0
424460,330880,2.6
424880,330880,14.6
425300,330880,29.3
425720,330880,46.5
426140,330880,65.8
426560,330880,86.5
426980,330880,108.0
398000,331300,163.3
398420,331300,154.8
398840,331300,146.9
399260,331300,140.3
399680,331300,135.3
400100,331300,132.1
400520,331300,131.1
400940,331300,132.2
401360,331300,135.4
401780,331300,140.3
402200,331300,146.8
402620,331300,154.3
403040,331300,162.3
403460,331300,170.2
403880,331300,177.4
404300,331300,183.3
404720,331300,187.4
405140,331300,189.1
405560,331300,188.1
405980,331300,184.0
406400,331300,176.7
406820,331300,166.2
407240,331300,152.7
407660,331300,136.3
408080,331300,117.5
408500,331300,96.8
408920,331300,74.8
409340,331300,52.1
409760,331300,29.5
410180,331300,7.6
410600,331300,0
411020,331300,0
411440,331300,0
411860,331300,0
412280,331300,0
412700,331300,0
413120,331300,0
413540,331300,0
413960,331300,0
414380,331300,0
414800,331300,0
415220,331300,0
415640,331300,0
416060,331300,0
416480,331300,0
416900,331300,0
417320,331300,5.0
417740,331300,12.2
418160,331300,17.5
418580,331300,20.6
419000,331300,21.5
419420,331300,20.4
419840,331300,17.5
420260,331300,13.1
420680,331300,7.8
421100,331300,2.0
421520,331300,0
421940,331300,0
422360,331300,0
422780,331300,0
423200,331300,0
423620,331300,0
424040,331300,0
424460,331300,5.4
424880,331300,17.5
425300,331300,32.4
425720,331300,49.7
426140,331300,69.1
426560,331300,89.9
426980,331300,111.5
398000,331720,165.8
398420,331720,157.3
398840,331720,149.5
399260,331720,142.8
399680,331720,137.8
400100,331720,134.7
400520,331720,133.6
400940,331720,134.8
401360,331720,137.9
401780,331720,142.9
402200,331720,149.3
402620,331720,156.8
403040,331720,164.7
403460,331720,172.6
403880,331720,179.8
404300,331720,185.7
404720,331720,189.7
405140,331720,191.4
405560,331720,190.4
405980,331720,186.2
406400,331720,178.9
406820,331720,168.4
407240,331720,154.8
407660,331720,138.4
408080,331720,119.5
408500,331720,98.8
408920,331720,76.7
409340,331720,54.0
409760,331720,31.4
410180,331720,9.5
410600,331720,0
411020,331720,0
411440,331720,0
411860,331720,0
412280,331720,0
412700,331720,0
413120,331720,0
413540,331720,0
413960,331720,0
414380,331720,0
414800,331720,0
415220,331720,0
415640,331720,0
416060,331720,0
416480,331720,0
416900,331720,0
417320,331720,6.5
417740,331720,13.7
418160,331720,19.0
418580,331720,22.1
419000,331720,23.1
419420,331720,22.0
419840,331720,19.1
420260,331720,14.7
420680,331720,9.4
421100,331720,3.7
421520,331720,0
421940,331720,0
422360,331720,0
422780,331720,0
423200,331720,0
423620,331720,0
424040,331720,0
424460,331720,7.4
424880,331720,19.6
425300,331720,34.5
425720,331720,51.8
426140,331720,71.2
426560,331720,92.1
426980,331720,113.8
398000,332140,166.5
398420,332140,158.0
398840,332140,150.2
399260,332140,143.5
399680,332140,138.5
400100,332140,135.4
400520,332140,134.3
400940,332140,135.4
401360,332140,138.6
401780,332140,143.6
402200,332140,150.0
402620,332140,157.5
403040,332140,165.5
403460,332140,173.4
403880,332140,180.6
404300,332140,186.5
404720,332140,190.5
405140,332140,192.3
405560,332140,191.2
405980,332140,187.1
406400,332140,179.9
406820,332140,169.4
407240,332140,155.8
407660,332140,139.4
408080,332140,120.6
408500,332140,99.9
408920,332140,77.8
409340,332140,55.2
409760,332140,32.5
410180,332140,10.7
410600,332140,0
411020,332140,0
411440,332140,0
411860,332140,0
412280,332140,0
412700,332140,0
413120,332140,0
413540,332140,0
413960,332140,0
414380,332140,0
414800,332140,0
415220,332140,0
415640,332140,0
416060,332140,0
416480,332140,0
416900,332140,0
417320,332140,7.9
417740,332140,15.2
418160,332140,20.5
418580,332140,23.6
419000,332140,24.5
419420,332140,23.4
419840,332140,20.4
420260,332140,16.1
420680,332140,10.8
421100,332140,5.0
421520,332140,0
421940,332140,0
422360,332140,0
422780,332140,0
423200,332140,0
423620,332140,0
424040,332140,0
424460,332140,8.5
424880,332140,20.6
425300,332140,35.5
425720,332140,52.8
426140,332140,72.2
426560,332140,93.0
426980,332140,114.7
398000,332560,165.4
398420,332560,156.9
398840,332560,149.0
399260,332560,142.3
399680,332560,137.3
400100,332560,134.1
400520,332560,133.1
400940,332560,134.2
401360,332560,137.4
401780,332560,142.4
402200,332560,148.9
402620,332560,156.4
403040,332560,164.4
403460,332560,172.4
403880,332560,179.6
404300,332560,185.6
404720,332560,189.8
405140,332560,191.6
405560,332560,190.6
405980,332560,186.6
406400,332560,179.4
406820,332560,169.1
407240,332560,155.6
407660,332560,139.3
408080,332560,120.6
408500,332560,100.0
408920,332560,78.0
409340,332560,55.5
409760,332560,33.0
410180,332560,11.2
410600,332560,0
411020,332560,0
411440,332560,0
411860,332560,0
412280,332560,0
412700,332560,0
413120,332560,0
413540,332560,0
413960,332560,0
414380,332560,0
414800,332560,0
415220,332560,0
415640,332560,0
416060,332560,0
416480,332560,0
416900,332560,0.3
417320,332560,9.3
417740,332560,16.5
418160,332560,21.8
418580,332560,24.8
419000,332560,25.7
419420,332560,24.5
419840,332560,21.6
420260,332560,17.1
420680,332560,11.7
421100,332560,5.9
421520,332560,0.2
421940,332560,0
422360,332560,0
422780,332560,0
423200,332560,0
423620,332560,0
424040,332560,0
424460,332560,8.6
424880,332560,20.6
425300,332560,35.4
425720,332560,52.7
426140,332560,71.9
426560,332560,92.6
426980,332560,114.2
398000,332980,162.5
398420,332980,153.9
398840,332980,145.9
399260,332980,139.2
399680,332980,134.1
400100,332980,131.0
400520,332980,130.0
400940,332980,131.1
401360,332980,134.3
401780,332980,139.3
402200,332980,145.9
402620,332980,153.5
403040,332980,161.6
403460,332980,169.7
403880,332980,177.0
404300,332980,183.1
404720,332980,187.4
405140,332980,189.3
405560,332980,188.5
405980,332980,184.7
406400,332980,177.7
406820,332980,167.5
407240,332980,154.2
407660,332980,138.1
408080,332980,119.5
408500,332980,99.1
408920,332980,77.3
409340,332980,54.9
409760,332980,32.6
410180,332980,11.0
410600,332980,0
411020,332980,0
411440,332980,0
411860,332980,0
412280,332980,0
412700,332980,0
413120,332980,0
413540,332980,0
413960,332980,0
414380,332980,0
414800,332980,0
415220,332980,0
415640,332980,0
416060,332980,0
416480,332980,0
416900,332980,1.6
417320,332980,10.5
417740,332980,17.8
418160,332980,23.0
418580,332980,26.0
419000,332980,26.8
419420,332980,25.5
419840,332980,22.4
420260,332980,17.9
420680,332980,12.4
421100,332980,6.4
421520,332980,0.6
421940,332980,0
422360,332980,0
422780,332980,0
423200,332980,0
423620,332980,0
424040,332980,0
424460,332980,7.8
424880,332980,19.7
425300,332980,34.3
425720,332980,51.3
426140,332980,70.4
426560,332980,90.9
426980,332980,112.3
